"lon","lat"
18.093399,62.927967
-3.56263,56.33999
9.582566,49.996552
11.997296,51.225456
6.393807,50.88208
6.468866,51.24424
17.919315,59.479359
6.715086,58.667148
11.081182,52.335732
8.890686,49.930672
12.237848,58.3873
7.869233,58.07964
11.440405,59.130603
17.328098,60.439954
17.775009,59.806741
