"X","Y"
-1226205,680798.4
-1391947,1240837
-1513838,916242.8
-1224597,738106.6
-1219758,668443.9
-1227910,740548.1
-2213369,-355551.8
-1458296,1248803
-1480148,930976.4
-1234131,661884.8
-962034.7,854194.8
-1742829,-3548.43
-778470.3,383167.8
-1462407,769962.1
-1322877,662236.6
-1268533,647861.9
-1254649,1406333
-1315806,846529.8
-913454.9,513431.7
-1308809,733451.1
-1451522,1213101
-1742827,-3545.389
-1305954,750856.2
-1252813,1375556
-850072.3,1422431
-1245149,724511.5
-1329102,705275.3
-1462407,769962.1
-2066823,-216212.1
-1264964,646379.6
-1285551,711717.6
-1304611,757485.2
-1833701,809532
-1616146,692843.1
-1298915,726076.6
-1131830,1061873
-1557524,886068.3
-1128776,1059965
-1506810,963871.4
-1007942,513664.9
-1480333,1245775
-1244561,644144.9
-1585100,692973.1
-1874139,866616.3
-1313856,850393.6
-1833579,810942.9
-1202849,696986.2
-1464480,853696.9
-1242858,637636.8
-1286768,706312
-1226696,680915
-1226235,680790.3
-1954984,-317686.1
-1226182,680745.3
-926076.1,524854.8
-1453610,1123337
-1866837,599228.2
-940461.7,510921.7
-915488.6,520887.7
-1488314,636341.3
-927095.1,524909.2
-925812.2,522923.1
-1135050,1058112
-938465.4,531434.7
-1133865,1050747
-926440.6,524751.9
-927104.9,524910.4
-925938.2,523062.3
-929299.8,523507.9
-915364.3,524400.8
-1139332,1053120
-942808.4,524942.5
-1134199,1049801
-1604703,649519.8
-928737.8,519654.8
-1138747,1057346
-1315806,846529.8
-925820.9,522785.3
-1866837,599228.2
-923832,522038.1
-921196.7,533422.7
-925379.3,524866.4
-929402.9,523655.5
-925820.9,522785.3
-1133121,1048003
-494016.7,995112.6
-926408.6,519276.8
-1398320,1101186
-926320,524780.3
-1848622,818544.7
-925891.9,523021.3
-1569455,862168.3
-1601709,825538.4
-1429526,679883.8
-1047036,1154233
-1218367,672290.4
-1228154,656832.4
-955108.6,1151441
-1133991,1055197
-1361823,1220023
-1139571,990619.4
-1132433,1058232
-888429.1,1164357
-1121513,1023079
-1606807,646077
-1511353,899813.6
-1509153,896925.8
-809352.8,558165.6
-1315806,846529.8
-1507717,892280.9
-1506986,895741.3
-1460487,772663.4
-1214570,678075.7
-1509693,902702.1
-1315806,846529.8
-1163016,721463.6
-1136757,1067612
-1506905,894576.7
-1438717,1205398
-1460487,772663.4
-1370199,748618.8
-1136399,1048538
-1136620,1048846
-1509237,897642.1
-1510872,895843
-1191993,1206351
-1202892,1207115
-1781070,871448.3
-1224150,1196109
-1241371,637653.8
-752258,515177.4
-1550764,1116571
-1187235,736134.7
-1319486,1206906
-1133044,1173952
-1288649,749148.5
-1316416,1201451
-1221633,1192265
-1721424,-12016.42
-1721420,-12014.99
-1065795,1076973
-1241885,637383.4
-1588775,1270538
-1314052,655186.3
-1226187,680747.8
-1167974,719069.2
-955108.6,1151441
-2113336,-224757.9
-1423845,1199439
-1458806,1247916
-1513461,1107896
-1369588,755061.4
-1313958,654958.6
-1866837,599228.2
-2213286,-355471.7
-1570380,861918.2
-1855197,574874.7
-1602191,711077.4
-1428512,378370
-1571250,700531.6
-1500805,661228.1
-1438182,1230149
-1650098,859826.8
-1281481,706452
-1479767,1245859
-1557807,879130.8
-1554141,703022.9
-1806392,790669.3
-1741430,900882.1
-1733494,796111.4
-940458.1,1120104
-1806392,790669.3
-1183181,55091.84
-1585224,686434.7
-889029.7,517759
-1231739,668246
-1804448,792765.9
-1866837,599228.2
-1283786,704156.6
-1804448,792765.9
-1561671,868808.2
-1574013,875237.5
-1286838,706344.9
-1285503,706316.3
-730791.5,559310.7
-1597904,822866.8
-1888828,866414.5
-1806392,790669.3
-1806392,790669.3
-1804448,792765.9
-1549145,875040.2
-1872860,199984.7
-1567746,869193.9
-1241325,1404916
-1752146,786010.1
-1866837,599228.2
-1741103,814322.7
-1239461,1406172
-1559104,878315
-1136050,1074096
-1571052,860319.7
-1524532,895158.1
-1511522,910681.4
-1522735,881778.6
-1871377,209204.5
-1328848,753483.3
-1866837,599228.2
-1866837,599228.2
-1332601,766557.9
-1330593,753058.4
-1367427,1118502
-1866837,599228.2
-1440430,732510.4
-1289389,1024022
-1339721,745080.2
-1262100,1135772
-1165136,1100934
-1173164,1098635
-1211674,1093333
-1184738,1143060
-1185476,1146957
-1474113,678627.6
-1338033,771787.8
-1332986,764128.3
-1366018,1070713
-1557807,879130.8
-1524532,895158.1
-1460067,1260739
-1563902,693530.7
-2065092,-116341.1
-1314052,655186.3
-1267823,1321836
-1271231,1322077
-1984903,128409.2
-1273223,1324288
-1276509,1325344
-1266552,1333702
-1267127,1331884
-1804594,819052.2
-1253811,798988.7
-1804417,819183.3
-1226255,680817.3
-1808620,773538.6
-1451018,720525.4
-1709822,860856.5
-1743403,-9420.09
-1561511,797638.8
-1537608,741015.6
-1219793,673948.8
-1565568,700100.3
-1554141,703022.9
-1308685,1294026
-1135730,-26982.43
-1283786,704156.6
-1878595,62825.73
-1809276,777007.8
-1743403,-9419.467
-1557807,879130.8
-1580621,715254.2
-1568259,859873.7
-1869617,180127.6
-1542013,882872.9
-1539676,884098.3
-1833039,848872.2
-1571165,721855.4
-1285834,1309751
-1537350,1146465
-1286024,1310969
-1220576,682948.7
-1311222,1334135
-1288502,1310986
-1793646,-4912.677
-1219605,680869.7
-1572256,721184.6
-1280265,1332966
-1606804,646056.4
-1570511,859137.9
-1551154,883608.9
-1316122,1333566
-1845299,-5776.045
-1218907,669366.8
-1982445,-208858.7
-1252947,619614.2
-826484.6,1275913
-1566532,870573.3
-1573545,875559.9
-1791853,825505
-1362933,759307
-1657809,821031.9
-1573017,864329.8
-1575167,872097.2
-1574817,871211.6
-1434165,1244021
-847378.1,572401.3
-1319336,773429.1
-1297477,802506.3
-2499023,-364633.4
-1308887,801705.5
-1319953,769263.4
-1331662,784217.6
-1306180,803273
-1316593,771446.5
-1314899,784644.8
-1256951,785413.4
-1330505,783359.7
-1320121,768254.1
-1316181,772258.6
-1866837,599228.2
-1178485,1188087
-1175670,1192565
-1136131,1058314
-1279550,1077220
-1450341,1233045
-1277702,1173768
-1277506,1088596
-1207032,1162114
-1575636,866624.7
-1212788,1159359
-1682260,875504.8
-1124456,1221690
-1299660,1082144
-1282943,1023177
-1473337,1202354
-1311927,1081202
-1163254,1198998
-1471566,1198226
-1271167,1026856
-1124560,1218788
-1168031,1198939
-1313410,1044700
-1289794,1026546
-1274254,1058640
-1471784,1200072
-1457465,1249709
-1142608,1209258
-1366281,1114722
-1298002,1028893
-1461975,1258248
-1461508,1243885
-1467889,1251193
-1468616,1245458
-1469439,1248556
-1455820,1249440
-1464983,1249623
-1462731,1251559
-1461363,1246878
-1468819,1249764
-1465312,1254504
-1462026,1246057
-1456250,1250536
-1461092,1246250
-1450873,1256818
-1458531,1248651
-1226962,668209.1
-1870936,804846.1
-1632897,894209.5
-1634041,888511.6
-1868884,811501.5
-1869621,809201.6
-1625131,905374.5
-1304969,752600.1
-1254733,1406257
-1870714,815528
-1625235,891977.7
-1869151,815300.4
-1866151,816604.9
-1860343,809870.3
-1625590,892846.8
-1873351,809618.5
-1636575,888820
-1634414,895517.7
-1863523,815186.5
-1636746,888622.7
-1631428,890656.5
-1868423,812554.2
-1870569,815319.5
-1634219,892138.6
-1626154,908036.9
-1871916,807935.4
-1873538,808263.8
-1862548,814670
-1860311,797728.3
-1869914,813998.4
-1627776,891568.2
-1813715,800281.4
-1874581,812010.6
-1627323,891882.2
-1869918,813348.5
-1865798,806538
-1859084,816153.9
-1245136,1408616
-1246314,1412550
-2126585,-29835.87
-1551432,830519.6
-1860430,814809.8
-1875296,811391.9
-1870550,810163.5
-1860114,814236.7
-1633034,893217.1
-1871053,806592.4
-1861124,796313.1
-1865803,812089.2
-1631296,891110.3
-1573018,892505.1
-1869214,814731
-1770109,-58968.59
-1865935,810466.1
-1361665,1243917
-1552810,814107.8
-1860597,810654.2
-1861112,802605.1
-1870027,812652.3
-1872208,806917.1
-1863794,802800.8
-1227539,664494.3
-1813350,798797.3
-1871169,810950.3
-1858398,815471.6
-1244837,1408240
-1625490,892925.6
-1636238,889151.7
-1865419,816355.6
-1633514,892711.8
-1871733,806252.8
-1872437,804934
-1627453,895635.2
-1633873,892432.7
-1625304,893275.1
-1118517,1029206
-1866837,599228.2
-1812331,776627.7
-1866837,599228.2
-1866837,599228.2
-1866837,599228.2
-1662789,973062.5
-1646916,965279.6
-1866837,599228.2
-1530085,896113.7
-1264661,726228.2
-1483546,659070.7
-1866837,599228.2
-1808703,777061.5
-2066823,-216212.1
-1741201,787695.7
-1487348,918070.2
-1741201,787695.7
-1479767,1245859
-1809276,777007.8
-1640351,824836.1
-1221285,677430.3
-1556969,702949.7
-1550767,884566.2
-1550840,884484
-920068.9,527148.2
-825331,1266516
-1280388,740203.5
-1886684,221509.1
-1221261,677437.9
-949905.7,1123646
-1550840,884484
-2091592,-175430.8
-1548408,847867.2
-1527860,915891.4
-832196.8,1296950
-2029174,-195716.8
-1838211,808123.1
-1320961,822601.3
-1845989,-5780.071
-1177663,1303550
-1868965,554905.1
-1687336,845048.3
-2311503,230039.1
-1556776,876322.4
-1683282,836012.8
-1448096,1059731
-1682088,850567.2
-1669308,855526.4
-1661541,840424.8
-1661790,840232.3
-1432230,1251355
-1661671,840027.4
-1429835,1249795
-1431011,1250493
-1667151,855423.6
-1426011,1247192
-1432021,1252383
-1661321,839911.5
-1427687,1253317
-1428970,1254468
-1426412,1252885
-1276809,1329274
-1617650,869254.6
-1290181,1309977
-1278942,1324839
-1284064,1323169
-1226216,680807.7
-1223769,666907.3
-1272628,1325528
-1879402,588956.6
-1852827,575990.5
-1244225,1393905
-1424797,1250764
-1427913,1256233
-1320961,822601.3
-1434166,1244026
-1386512,1238888
-1253937,1375891
-1223520,675879.1
-1342913,1313742
-1347611,1319884
-1339149,1312903
-1566405,1161302
-1553775,1149521
-1558127,1152898
-1569595,1168553
-2051236,-316737.6
-1556010,1152258
-1565766,1160531
-1558344,1153137
-1555905,1152078
-1557770,1152881
-1558465,1153197
-1554306,1150268
-1566398,1161424
-1569339,1168370
-1552608,1147549
-1554392,889332
-1541331,887119.5
-2676556,-184897.9
-1553570,894908.8
-1541350,887125.2
-1546015,886653.5
-888687.8,1163151
-1546015,886653.5
-1554340,889333.3
-1875032,598069.1
-1554392,889332
-1808620,773538.6
-1545955,886689.7
-1541350,887125.2
-1553570,894908.8
-2280406,101402
-1553569,894907.7
-1512213,916222.6
-1546664,884015.1
-1557807,879130.8
-1219632,680811.4
-1546686,884039.1
-1565766,880387.7
-1281838,706468.1
-1285503,706316.3
-1546686,884039.1
-1852041,18945.68
-1253059,1374454
-1252457,1375654
-1394490,962797.9
-1663027,822013.4
-1536903,933939.6
-1558751,878363.9
-1845994,-5533.807
-1247794,1399510
-1845213,-6517.838
-1870545,584634.8
-1362376,1259391
-1247121,1389817
-1248653,1399804
-1528178,916004.1
-1248641,1399251
-1851162,802140.8
-1686473,-460447.1
-2123802,-247011.2
-1530579,897247
-1569751,864362.5
-2149601,-307410.1
-1572632,863327.7
-1569585,862031.5
-1413219,996411
-1570126,861536.5
-1564683,883789
-1834995,815079.1
-1395719,961896.7
-1571290,863289
-1833640,809281.9
-1495466,895386.3
-1395719,961896.7
-1829447,830257.8
-1536116,883953
-1538454,888308.7
-1563371,863590
-1498141,1026004
-1563198,862251.5
-2010523,-265715.5
-1561909,862851.9
-1562101,859798.4
-1631231,848032.2
-1562041,859571
-1536163,891172.4
-1563377,858969
-1565263,861649.8
-1565701,860039.6
-1537355,889839.1
-1565959,859791.8
-1565330,861505.2
-1866837,599228.2
-1532412,909334.2
-1866837,599228.2
-1621450,849758.7
-1109315,-78349.65
-1615526,874435.2
-1109315,-78349.65
-1623947,843181.9
-1288505,707160.2
-1124457,-51519.72
-1122442,-55437.2
-1122442,-55437.2
-1124457,-51519.72
-2001708,117284.6
-1999621,122171.8
-1536927,942161.8
-1548181,945836
-1221670,666839.8
-1542471,938693.3
-1979294,-269346.6
-1281481,706452
-1313992,783820.7
-1287106,706483.6
-1866837,599228.2
-1776712,838812
-1623368,832118.5
-1774243,835570.9
-1781903,848573.2
-1786581,838596.4
-1771932,852341.8
-1080511,-115134.9
-1080511,-115134.9
-1555674,876944.6
-1590752,853092
-1583936,854787.7
-1565269,886469.9
-1681357,844692.5
-1682654,841167.3
-1684873,840009.1
-1681112,850762.1
-1675992,848931
-1875032,598069.1
-1675105,836951.8
-1240854,1395083
-1672324,843170.2
-1676510,849395.6
-1833640,809281.9
-1748284,806186.3
-1754949,797939.3
-1683223,860851
-1681301,859421.3
-1662516,841035.6
-1542066,918946.5
-1543153,916669.3
-1529297,904666.3
-1528201,901108.4
-1548519,916228.2
-1866175,593746.3
-1515612,917017.5
-1430363,1250788
-1503945,866441.9
-1426168,1244573
-1500637,870565.4
-1426416,1242214
-1502022,881816.8
-1430712,1252035
-1499741,856844.7
-1498666,879948.3
-1499077,873202.2
-1430751,1251669
-1432945,1251310
-1502587,868832.9
-1425737,1249083
-1563902,693530.7
-1223517,675874.9
-1861802,602856.3
-1861802,602856.3
-1609926,929083.1
-2234670,205535
-1614824,923913.8
-1574353,865610.3
-1614849,924160
-1843820,814378.7
-1279478,690993.7
-1875032,598069.1
-1543552,975885.6
-1425712,1247810
-1714416,809642.6
-1875032,598069.1
-1711670,826186.8
-1715209,827477.6
-1702379,806423.9
-1709852,826980.6
-1708020,817300.6
-1240303,663337.8
-1240303,663337.8
-1435093,979865
-1623428,979008.5
-1043637,1493418
-1714176,832484.5
-1540584,911650.3
-1171025,1110408
-1566218,695940.4
-1718442,827379.7
-1175840,1434335
-1710274,818747.1
-1240303,663337.8
-1836947,808536.6
-1747700,94350.92
-1565999,691996.4
-1418982,1072143
-1552901,882890.4
-1565119,883491.9
-1559604,878653.9
-1572404,882080
-1564294,694318.9
-1426304,1121378
-1223261,676055.5
-1564220,693808.6
-1554268,880864.6
-1833640,809281.9
-1838520,807020.8
-1552111,883448.3
-1551363,879665.6
-1553897,880556.7
-1556017,879416.5
-1557694,878750.7
-1554472,871661.6
-1828847,841764.6
-1153376,1117378
-1837883,806626.2
-1551359,879533.2
-1838037,807278.3
-1555651,879916.7
-1557245,877275.4
-1549678,869681.8
-1838707,807508.8
-1551333,883479.1
-1692005,866883.1
-1551020,883628.4
-1671358,845006.9
-1842359,813745.2
-1690323,865485.7
-1709132,820240.8
-1553044,886922.7
-1553267,886695.5
-1614841,924456.9
-1560303,888946.4
-1504308,863884.3
-1490429,861682.3
-1514552,860142.2
-1626066,835626.5
-1514507,860232.5
-1507021,865896.9
-1438182,1238030
-1774171,100832
-1438612,1229522
-1442236,1227099
-1439677,1231982
-1431396,1231110
-1434383,1243753
-1437994,1238612
-1441215,1239710
-1431293,1232272
-1449922,1225080
-1436140,1239844
-1439283,1232921
-1814400,113191.3
-1445832,1224840
-1441407,1226162
-1451685,1228779
-1607538,889524.5
-1496869,1073216
-1474161,678466.5
-1345191,1314066
-1502844,1063576
-1558620,924661.7
-1438093,1252472
-1504151,1065007
-1503184,1064872
-1558620,924661.7
-1503166,1068269
-1574986,866982.9
-1503237,1056228
-1512808,1054342
-1509692,1069290
-1559787,929176.8
-1217613,-9523.041
-1217613,-9523.041
-1526638,1068759
-1499974,1073634
-1530563,1067795
-1506906,1073478
-1527843,1071057
-1518789,1082990
-1498330,1073605
-1509516,1069545
-1530341,1067332
-1502465,1065640
-1217613,-9523.041
-1502688,1061278
-1558620,924661.7
-1558358,927400.7
-1529182,1063716
-1528818,1063436
-1498781,1073923
-1498341,1070621
-1512901,1053938
-522427,1772126
-1493407,1075614
-1495141,1074170
-1511201,1093407
-1676885,902263
-1653675,899595
-1511396,1091928
-1454824,1073116
-1218360,671558.9
-1462237,1042625
-1505134,1095345
-1461046,1042197
-1459596,1051859
-1460105,1095637
-1499536,1019384
-1463827,1054025
-1453202,1046693
-1456154,1059379
-1450936,1046998
-1503379,1093571
-1452865,1068394
-1507220,1095594
-1480054,950310.8
-1488956,1035285
-1484810,1022419
-1504388,1094636
-1480337,1033926
-1481017,1032472
-1467278,1056460
-1499883,1092395
-1450222,1058848
-1455362,1069081
-1511418,1086420
-1381050,502972.3
-1488643,1073741
-1508780,1095131
-1469194,1055467
-2066823,-216212.1
-1499862,1052186
-1453638,1066429
-1471564,1042529
-1460037,1055451
-1492873,1016941
-1451721,1052632
-1447227,1081659
-1461980,1090864
-1484919,1020448
-1460070,1097898
-1467820,1073228
-1474550,1044186
-1463502,1064207
-1472724,1043923
-1485425,1027339
-1812075,773830.1
-1465791,1039609
-1489135,1035430
-1486914,1029430
-1470578,1046607
-1485561,1018188
-1454657,1051041
-1484961,1022776
-1462092,1062112
-1489102,1036707
-1871133,805447.3
-1465722,1084193
-1510478,1094399
-1489355,1037959
-1459608,1100976
-1536807,905687.8
-1539666,911724.9
-1487153,933702.1
-1539461,898502.9
-1459263,1105388
-1460789,1093102
-1542393,909660.3
-1541842,910373.6
-1488981,932696.3
-1487223,936210.5
-1486786,935319.1
-1425712,1247810
-1545271,892602.1
-1495128,935630.5
-1486888,933570.6
-1491133,935674.7
-1542989,907354.8
-1489908,933268.6
-1567299,878802
-1565975,878697.6
-1566318,878323
-1493750,935959.5
-1439620,1231385
-1568767,875802.1
-1647579,881115.6
-1566125,877408.6
-1481410,1032969
-1481288,1032513
-1567804,878075.3
-1567795,877447.1
-1568435,876298.8
-1568468,880026.8
-1590103,820995.6
-1568287,880070.4
-1541005,911560.8
-1548567,931929.3
-1619315,873333.3
-1570848,878228
-1481615,1033123
-1836798,807885.6
-1751809,786227
-1776359,912205
-1516774,753166.5
-1566505,877523.7
-1516768,753100.9
-1701668,807199.7
-1675145,820704.6
-1340510,1347399
-1485566,1047444
-1343418,1317077
-1671333,821303.8
-1220103,674379
-1853956,797884.9
-1854106,797867
-1569868,897876.5
-2230198,-380497.1
-1219216,673631
-1223513,675828.9
-1273381,1297993
-1616167,872324
-1283621,1266197
-1283133,1271945
-1277011,1300583
-1292743,1293756
-1274937,1284044
-1273957,1299856
-1574356,867583.2
-1315361,1280668
-1562530,891468.7
-1223247,675834.4
-850805.6,413411.1
-1295002,1266420
-1295821,1265272
-1620123,867113.5
-1545252,849568.7
-1530784,851640.7
-1440175,1082570
-1594192,823304.3
-1860421,793572.7
-1452425,1038027
-1461087,1035119
-1462386,1032174
-1457133,1077138
-771481.3,586795.6
-1468071,1095100
-1468138,1091413
-1535441,1020678
-1469398,1032453
-749870.2,541900.9
-1466333,1083737
-1570037,873764.7
-864768.5,472114
-1456761,1075683
-747953,551717.2
-2066823,-216212.1
-749870.2,541900.9
-1836912,808026.5
-1461020,1040454
-864768.5,472114
-1849056,799329.1
-1449102,796133.8
-1452454,1050023
-700895.4,507070.2
-804674.6,572728.4
-749870.2,541900.9
-738178.3,549849.1
-2162590,-374538.9
-1457362,1106530
-1849449,799619.4
-1448360,1130918
-1468025,1029154
-1450485,795069.4
-1847904,796880.9
-747953,551717.2
-1494881,1083487
-1484860,1021882
-1549773,914968
-1497229,1019698
-1492124,1048903
-1485258,1026356
-1485756,1046629
-1494319,1017578
-1494616,1083355
-1484523,940944.5
-1520916,1040431
-1482619,1044740
-1482507,1042771
-1459933,915974.3
-850805.6,413411.1
-1486897,943920.6
-1517695,1041957
-1487897,1028793
-1434853,979664.8
-1458593,1143210
-1487637,1060856
-1492091,1075231
-1484921,1020224
-1484257,952058.1
-1842359,813745.2
-1480788,1037415
-1453050,956147.5
-1098665,1449143
-1489532,1038047
-1484021,1046563
-1455961,966544.4
-1853495,812447.6
-1453492,958798.6
-1488653,1041324
-1486544,1039150
-1491492,1057820
-1481293,1044081
-1511186,1036021
-907894.9,510854.4
-1486232,1026615
-1488488,1014456
-1480201,1034196
-1836912,808026.5
-1597104,812853
-1511465,1032057
-1433490,1115958
-1482028,1057954
-1483358,942390.7
-1481532,948682.3
-1492024,1075254
-1480888,1040503
-1462747,1154425
-1496970,1027673
-1485847,1012019
-1485066,1023447
-1452864,963087.1
-1597925,823018.5
-1498264,1018299
-1487363,1072992
-1487047,1061914
-1480265,951652.5
-1487400,1012228
-899765.4,448197.1
-1511759,1040358
-1491831,1074651
-1485734,1023216
-1492448,1082615
-1484891,1014358
-1483869,1040072
-1473186,949226.1
-1433648,1114122
-1486394,1064629
-1490681,1078020
-1492908,1058299
-1546127,971801.1
-1497779,1017946
-1493770,1048708
-1482002,1056253
-1495037,1016809
-1480852,1043862
-1833640,809281.9
-767501.2,555452.2
-905977.5,520688.9
-1488388,1057290
-1496378,1049892
-1492390,1064796
-1486911,1029653
-1485236,1015429
-1488000,1027493
-1464410,953723.7
-1482575,945938.4
-1476542,950930.3
-1501391,1020865
-1489208,1037154
-1484699,1020226
-1484039,940367.2
-1469775,952228.8
-1488536,1039803
-1544570,916657.6
-1542191,918873.1
-1477883,949796.2
-1845304,812354.2
-1551242,911598.7
-1506182,889385.1
-792021.9,376759.6
-792021.9,376759.6
-1481679,882159.8
-799908.5,388449
-1600099,840132.6
-1492443,895034
-1495797,883485.1
-792021.9,376759.6
-1505612,880785
-1475155,882564.9
-1477026,888353.7
-1565334,882059.9
-790129.3,386593.3
-1486488,871494.4
-1480219,891846.2
-801794.9,378618.6
-1408569,728379.7
-1234321,1083539
-1564215,885065.3
-1479794,890496
-1477813,897717.1
-1483975,942921.7
-1479146,888628.9
-790129.3,386593.3
-1564620,885020
-1472455,888646
-1564144,884984.9
-1563538,885138.6
-1485357,878179.7
-1486334,878123.6
-1508330,878645.2
-1479569,877249.3
-1503290,883233.5
-1496256,893694
-1477607,883075.6
-1564559,885015.3
-1501269,908313.4
-1479575,943551.4
-1477507,952308.8
-1485192,951734.4
-2068647,-195899.8
-1482145,944151
-1470457,948068.1
-1816656,826457
-818280.6,554951.3
-1819588,821138.8
-1817861,821755
-1466266,1078580
-1801927,825414.9
-1451699,1101888
-1529705,989784
-833298.9,425369.6
-1587755,891719.4
-1041558,506376.5
-1223505,675851.6
-1760682,826313
-1480019,954567.2
-1221510,667461
-1485913,961089.8
-1763537,847986.9
-1771306,825680.8
-1758885,835338.6
-1485418,962734.1
-1767123,833759
-1485092,963831.7
-1815472,782583.1
-1477578,955505.7
-1561384,903843
-1335245,1320164
-1561830,902612.6
-1571010,904264.2
-1572428,871372.4
-1468381,916926.1
-1285706,1273275
-1284425,1381812
-1563295,898088.7
-1786413,777338.3
-1561668,904332.8
-1562755,907266.6
-1477027,921901.6
-1562705,900465.8
-1791713,770965.5
-804674.6,572728.4
-1294251,1307712
-1571293,901798.8
-1463467,769581.6
-1588908,819377.7
-1504096,963358.6
-1484943,999979.9
-1494595,952798.1
-1503310,956556.6
-1506358,963692.8
-1503223,956288.8
-1583486,863507.1
-1583238,863166.3
-1221678,666804.4
-1330907,1346508
-1483828,909950.9
-1498710,970361.8
-1496271,970163.6
-1223224,675833.6
-1479401,1003530
-1482035,1057282
-1288505,707160.2
-1223284,675850.8
-1468115,946196.5
-1648914,877436.2
-1483401,899972.9
-1450700,1118911
-1456348,966909.2
-1434946,979700.3
-1457752,910173.2
-1462803,965079
-1480745,898628.6
-1468189,958953.4
-1633444,847754.9
-1426851,1096774
-1649137,877208.4
-1487175,998838.5
-1479633,1002632
-1471563,896608.7
-1453298,1099073
-1453492,958798.6
-1471233,897991.8
-1441058,969866.5
-1484562,916492
-1461394,898760.4
-1223213,675862.5
-1659757,850370.8
-1624083,860239.9
-1461951,905964.3
-1458099,906854.7
-1459755,900065.7
-1470566,940235.6
-1484670,900335
-1480416,900551.5
-1495674,908915.6
-1570884,702650
-1633510,842050.6
-1489930,908642
-1460995,980024.5
-1626220,847456.7
-1437576,1112929
-1453132,1133506
-1468410,958930.7
-1476439,925819.1
-1457052,1142123
-1447959,1141909
-1479258,889427.2
-1590223,893661.6
-1439110,1125379
-1475819,927483.6
-1631182,848102.5
-1561869,784273
-1460063,917534.5
-1452625,1147122
-1438472,1123832
-1561993,785109.2
-1328613,1323765
-1433074,1103705
-1561996,783754.2
-1834903,808954.2
-1799194,783458
-1561957,785442.6
-1559327,789147.2
-1646619,844460
-1466110,928933.2
-1476149,933334
-771481.3,586795.6
-1460829,941892
-1459111,940630.7
-1467494,928200.5
-1455876,940919.2
-1458848,935940.4
-1462531,943692.5
-1741052,796963.7
-1564652,993149
-1463218,928164.7
-1471853,942452
-1469719,936107.9
-1464151,927219.7
-1490517,926289.5
-1472967,942861
-848723,1277478
-848708.7,1281217
-1553078,801976.9
-847519.1,1273017
-1488256,946056.4
-1494332,693116.8
-848643.1,1275800
-847928.4,1272981
-847723.8,1272743
-848716.5,1281305
-848707.8,1275826
-1681195,882658.9
-1684641,884807.8
-1755097,790336.2
-1477809,943079.2
-1440322,1133440
-1440370,1136391
-1544830,966600.1
-1472110,888687.1
-1470502,908160.2
-1498446,972052.1
-1489497,912563.8
-1220154,674441.7
-1220154,674446.3
-1812080,776451.9
-1220037,674286.2
-1763194,813135.8
-1757298,796054.3
-1799757,783479.1
-1581286,847240.5
-1756918,808925.8
-1240453,659161.9
-756462.2,542301.7
-1473885,965919.2
-1480656,964660.7
-1468834,976333.5
-1463077,968000.9
-1223301,675827
-1464784,970848.1
-1473084,960910.8
-1477870,967221.5
-1655349,833041.1
-1474883,968551.5
-1472825,960106.9
-1657373,823313.6
-1472563,959527.1
-1466725,972261.6
-1475057,969087.1
-1284637,1304816
-1472604,959884.8
-1483270,965957
-1661237,821993.4
-1486355,968865
-1461025,979061.1
-1465805,970675.7
-1465047,971784.5
-1482920,966295.6
-1478071,967553
-1474504,966225.7
-1466282,967205.6
-1475466,974493.8
-1571496,869733.7
-1658631,819077.8
-1659855,829616.9
-1477299,961421.7
-1475139,969802.5
-1462742,968787.8
-1477157,967542.5
-1460619,971101.5
-1474594,967902.9
-1652289,820591.3
-1460284,974326
-1652829,824880.1
-1659618,820101.5
-1479630,964290.4
-1463404,966676.5
-1476848,960195.2
-1653304,831469.4
-1498539,969602.1
-1466310,967238.7
-1640030,842255.2
-1658296,833249.8
-1465801,971240.8
-1473121,961999.8
-1659654,825048.1
-1474455,966763.6
-1495934,951887
-1570564,781204.7
-1497663,946446.9
-1495835,947676.3
-1497924,958273.3
-1760475,794680.7
-1497931,946354.4
-1758223,792110.7
-1471891,1145502
-1498642,957279.2
-1473207,1147362
-1762517,818545.2
-1495232,950864
-1281481,706452
-751786.1,532082.9
-751786.1,532082.9
-1572308,780981.5
-781276.5,588629.7
-1463467,769581.6
-1574313,847149.1
-1223498,675866.8
-1584642,793869.5
-1571250,700531.6
-1099483,1057473
-1712763,818817.9
-1120837,1023385
-1508136,896310
-1399846,669993.4
-1223283,675986.6
-1453990,960500
-1632165,889850
-1576694,769436.4
-1490034,922199.4
-1522547,897706.5
-1504144,898652.2
-1499488,1084653
-1504784,900159.8
-1513489,905705.2
-1502974,898701.8
-1504665,897964.7
-1511541,898107.6
-1504709,897874.5
-1240072,1394257
-1504667,897516.5
-1506044,896522.5
-1516188,886038.3
-1453013,955162.5
-1513441,884770.2
-1505291,897150.6
-1512678,884350.8
-1502675,1092995
-1464711,1144478
-1512909,906205.2
-1464948,1146624
-1495277,950774.3
-1498761,1093300
-1520947,898263.9
-1503809,1094686
-1452587,962980.8
-1503523,896050.8
-1464845,1150740
-1512858,907192
-1502082,897247.9
-1511786,1096401
-1513223,905798
-1470998,902802.7
-884224.4,1268762
-739379.3,387108.2
-884346.6,1268829
-1218907,673592.5
-871378.7,1268989
-1506887,904348.5
-1740606,847516
-1490958,952344.5
-1490873,951852.5
-1487933,947583.2
-1718391,919916.8
-1488018,948075.1
-1488375,947802.4
-1494504,952978.2
-1738220,846116.8
-1714180,887092.1
-1493328,950257.8
-1492068,952332.5
-1490407,943523.9
